,author,date,link,views
7 Hilariously Insane Video Game Sequels To Classic Movies,JM McNab,2016-04-07 00:00:00,http://www.cracked.com/article_23852_7-great-movie-finales-that-were-ruined-by-video-games.html,306885
The 15 Most Fun Things You Can (Legally) Pay To Do,CRACKED Readers,2016-04-07 00:00:00,http://www.cracked.com/photoplasty_2032_the-15-most-fun-things-you-can-legally-pay-to-do/,54776
6 Famous Actors Who Were Tricked Into Being In Bad Movies,Mark Hill,2016-04-08 00:00:00,http://www.cracked.com/article_23850_6-famous-actors-who-were-tricked-into-being-in-bad-movies.html,1477262
5 Things Only Meteorologists Know About Weather Reports,"Anonymous, Evan V. Symon",2016-04-08 00:00:00,http://www.cracked.com/personal-experiences-2166-any-forecast-past-5-days-b.s-lessons-meteorologist.html,370713
6 Video Game Easter Eggs That Were Hidden A Little Too Well,Luke McKinney,2016-04-08 00:00:00,http://www.cracked.com/blog/6-video-game-easter-eggs-that-took-years-to-find/,463517
"Talking Comedy, Sex And Sci-Fi At SXSW",Jack O'Brien,2016-04-08 00:00:00,http://www.cracked.com/podcast/talking-comedy-sex-sci-fi-at-sxsw,0
15 Heroes Our World Needs More Than Batman Or Superman,CRACKED Readers,2016-04-08 00:00:00,http://www.cracked.com/photoplasty_2034_15-vigilantes-sworn-to-fight-everyday-annoyances/,28489
5 Oddly Specific Things That Won't Exist In Our Kids' Lives,John Cheese,2016-04-09 00:00:00,http://www.cracked.com/blog/5-everyday-things-that-will-baffle-your-children/,633719
20 Of The Greatest 'Butterfly Effect' Moments In History,CRACKED Readers,2016-04-09 00:00:00,http://www.cracked.com/photoplasty_2044_a-sandwich-caused-wwi-20-real-cases-butterfly-effect/,62484
5 Video Game Formats That Would've Saved Famously Bad Movies,Daniel Dockery,2016-04-09 00:00:00,http://www.cracked.com/blog/5-terrible-movies-that-would-be-awesome-as-video-games/,180039
5 Amazing Counter-Cultures You've Never Heard Of,Luke John Smith,2016-04-09 00:00:00,http://www.cracked.com/article_23668_the-craziest-subcultures-to-ever-declare-war-system.html,563411
Horrifying Things Caused By Shockingly Naive Charities,J.T. Ulfeldt,2016-04-10 00:00:00,http://www.cracked.com/article_23796_5-charities-that-failed-in-worst-way-imaginable.html,549541
Why Tim Burton Movies All Look The Same: Insane Fan Theory,David Lee,2016-04-10 00:00:00,http://www.cracked.com/blog/crazy-fan-theory-beetlejuice-batman-after-death/,255958
I Weigh Over 500 Lbs: 5 Surprising Realities Of My Life,"Anonymous, Amanda Mannen",2016-04-10 00:00:00,http://www.cracked.com/personal-experiences-2222-i-weigh-5002B-pounds-5-realities-extreme-obesity.html,1044814
6 Hilarious Ways Porn Showed Up In Innocent Places,Isaac Cabe,2016-04-10 00:00:00,http://www.cracked.com/article_23858_6-everyday-places-that-were-suddenly-invaded-by-porn.html,578887
The Life And Times Of 24 Iconic People (Told in Six Words),CRACKED Readers,2016-04-10 00:00:00,http://www.cracked.com/photoplasty_2036_24-famous-careers-boiled-down-to-just-six-words/,64789
16 Iconic People Whose Beliefs Now Seem Horrifying,CRACKED Readers,2016-04-11 00:00:00,http://www.cracked.com/photoplasty_2038_16-famous-careers-social-media-would-have-torn-to-shreds/,85073
8 Real-Life Horror Monsters Walking The Earth Right Now,Felix Clay,2016-04-11 00:00:00,http://www.cracked.com/blog/8-real-life-horror-monsters-walking-earth-right-now/,283059
Why Humans Are So Easy To Predict And Manipulate,"David Wong, Jack O'Brien",2016-04-11 00:00:00,http://www.cracked.com/podcast/design-tricks-marketers-use-to-control-your-mind,0
5 Things Only Helicopter Pilots Know About The World,"Cezary Jan Strusiewicz, Anonymous",2016-04-11 00:00:00,http://www.cracked.com/personal-experiences-2164-fast-food-runs-5-awesome-things-pilots-do-with-helicopters.html,458934
5 Iconic Performances (That Everyone On Set Hated),"Andrew Martin, Adam Koski",2016-04-11 00:00:00,http://www.cracked.com/article_23722_5-iconic-performances-that-everyone-set-hated.html,2202205
6 Ugly Things I Learned Selling Guns To Drug Cartels,"Robert Evans, Anonymous",2016-04-12 00:00:00,http://www.cracked.com/personal-experiences-2224-6-ugly-things-i-learned-selling-guns-to-drug-cartels.html,555088
5 Game Of Thrones Storylines Stolen From WWE Wrestling,Luke Y. Thompson,2016-04-12 00:00:00,http://www.cracked.com/blog/5-ways-game-thrones-steals-its-plots-from-wwe/,118966
6 Ways US Elections Look Insane To Non-US Citizens,"Mark Hill, Pauli Poisuo",2016-04-12 00:00:00,http://www.cracked.com/blog/how-us-elections-look-through-eyes-foreigners/,253930
7 Famous Characters (And Where They Were Stolen From),B.T. Doran,2016-04-12 00:00:00,http://www.cracked.com/article_23768_7-famous-characters-you-didnt-know-were-stolen.html,1206051
7 Insane Movie Scenes That Are Shockingly Common In Reality,Michael Hossey,2016-04-12 00:00:00,http://www.cracked.com/article_23878_7-crazy-movie-schemes-that-happen-constantly-in-real-life.html,459973
The 13 Most Insane Things Happening Right Now (4/12),"T. S. Obiech, Scott Laffey",2016-04-12 00:00:00,http://www.cracked.com/article_23876_the-13-most-insane-things-happening-right-now-412.html,1077906
5 Ways Movies Say You Can Die (That Science Says Are Wrong),"Ivan Farkas, Katelyn Poon",2016-04-13 00:00:00,http://www.cracked.com/article_23710_5-ways-movies-say-you-can-die-that-science-says-are-wrong.html,1994900
19 Solutions To Everyday Problems That Deserve More Hype,CRACKED Readers,2016-04-13 00:00:00,http://www.cracked.com/photoplasty_2040_the-19-most-amazing-hi-tech-solutions-everyday-problems/,134788
6 Horrifying Examples Of Wartime BS-Bullying Propaganda,Marina Reimann,2016-04-13 00:00:00,http://www.cracked.com/article_23874_6-insane-ways-people-were-trolled-in-war-time.html,354950
5 Things I Learned Making The Biggest Flop In Game History,"Mark Hill, Howard Scott Warshaw",2016-04-13 00:00:00,http://www.cracked.com/personal-experiences-2174-5-things-i-learned-making-biggest-flop-in-game-history.html,535663
5 Where Are They Now's You Won't Believe Aren't Made Up,Luis Prada,2016-04-13 00:00:00,http://www.cracked.com/blog/5-where-are-they-now-stories-that-sound-completely-made-up/,534203
6 Famous People Who Were Way Too Honest On DVD Commentaries,Adam Koski,2016-04-14 00:00:00,http://www.cracked.com/article_23866_6-hilariously-uncomfortable-rants-dvd-commentaries.html,1749534
15 Real People With Skills Straight Out Of A Video Game,CRACKED Readers,2016-04-14 00:00:00,http://www.cracked.com/photoplasty_2042_15-real-people-that-put-action-movie-heroes-to-shame/,115019
7 Ways To Know It's Time To Break Up With Your Job,Aaron Kheifets,2016-04-14 00:00:00,http://www.cracked.com/blog/7-ways-to-know-its-time-to-break-up-with-your-job/,235774
6 Horrifying Secrets About Feel Good Historical Moments,Adam Wears,2016-04-14 00:00:00,http://www.cracked.com/article_23774_6-monumental-achievements-that-have-terrifying-twist.html,618988
The Sad Postscript To One Of Music's Biggest Success Stories,Adam Tod Brown,2016-04-14 00:00:00,http://www.cracked.com/blog/the-sad-postscript-to-one-musics-biggest-success-stories/,92572
7 Insanely Bad Ideas That Almost Ruined Classic Characters,Jason Iannone,2016-04-15 00:00:00,http://www.cracked.com/article_23886_7-last-minute-changes-that-saved-us-from-terrible-characters.html,838765
5 Notes Left On An Anti-Capitalist Bulletin Board,Chris Bucholz,2016-04-15 00:00:00,http://www.cracked.com/blog/5-tips-people-squatting-at-this-dennys-with-me/,148432
7 People Who Took Justice Into Their Own (Insane) Hands,"Zachary Frey, Nathan Shulkin",2016-04-15 00:00:00,http://www.cracked.com/article_23802_7-insane-real-life-vigilantes-more-hardcore-than-batman.html,459503
13 Disturbing Ways Celebrities See The World,CRACKED Readers,2016-04-15 00:00:00,http://www.cracked.com/photoplasty_2046_13-disturbing-ways-celebrities-see-world/,57767
A Super Dark Seinfeld Fan Theory You Won't Be Able To Forget,Markos Hasiotis,2016-04-16 00:00:00,http://www.cracked.com/blog/a-seinfeld-theory-that-changes-entire-show/,423841
25 Events You Learned In History Class (Didn't Happen),CRACKED Readers,2016-04-16 00:00:00,http://www.cracked.com/photoplasty_2056_the-25-damndest-lies-you-believe-about-history/,243177
5 Stupid Things Adults Do When Trying To Talk To Teens,Chris Bucholz,2016-04-16 00:00:00,http://www.cracked.com/blog/5-things-adults-always-get-wrong-when-talking-to-teens/,320196
4 Practical Jokes You Won't Believe US Presidents Pulled,Pauli Poisuo,2016-04-16 00:00:00,http://www.cracked.com/blog/4-amazing-practical-jokes-pulled-by-u.s.-presidents/,353287
I'm Paid To Play World Of Warcraft All Day (And It Sucks),"Anonymous, Evan V. Symon",2016-04-16 00:00:00,http://www.cracked.com/personal-experiences-2228-im-paid-to-play-mmorpgs-its-nightmare-5-realities.html,837673
6 Liars Who Found Unfathomable Fame Impersonating Authority,Chris Radomile,2016-04-17 00:00:00,http://www.cracked.com/article_23888_6-horrifying-cases-authority-figure-impersonation.html,449999
5 Insanely Powerful Patterns You Didn't Know Are Everywhere,"Sagar Parikh, Federico Cruz",2016-04-17 00:00:00,http://www.cracked.com/article_23770_5-insanely-powerful-patterns-you-didnt-know-are-everywhere.html,677550
5 Awful Things You Learn About America (As A Homeless Woman),"Anonymous, Carolyn Burke",2016-04-17 00:00:00,http://www.cracked.com/personal-experiences-2142-5-awful-things-only-homeless-women-experience.html,993178
Why 'The Grinch' Is MUCH Darker Than You Ever Realized,Mark Oliver,2016-04-17 00:00:00,http://www.cracked.com/blog/the-genocide-plot-you-never-noticed-in-grinch/,515179
"Why Don't We Have Flying Cars Yet? Well, Here's The Thing...",Luis Prada,2016-04-18 00:00:00,http://www.cracked.com/blog/forgotten-history-flying-car-has-been-invented-twice/,86502
Agoraphobia Is A Physical Illness: 5 Strange Realities,"Amanda Mannen, Christie",2016-04-18 00:00:00,http://www.cracked.com/personal-experiences-2220-5-bizarre-realities-my-life-with-agoraphobia.html,320577
19 Awesome Explanations Of How Everyday Machines Work,CRACKED Readers,2016-04-18 00:00:00,http://www.cracked.com/photoplasty_2050_nuclear-reactor-made-easy-how-19-machines-actually-work/,157687
What Was The Best Time And Place To Be Alive?,Jack O'Brien,2016-04-18 00:00:00,http://www.cracked.com/podcast/which-civilization-in-history-was-happiest,0
7 Quotes By Famous Geniuses (That Everyone Gets Wrong),J.C Breen,2016-04-18 00:00:00,http://www.cracked.com/article_23780_7-quotes-by-famous-geniuses-that-everyone-gets-wrong.html,668227
6 Shockingly Hardcore Skills You Can Learn In Under A Week,Ryan Oskroba,2016-04-19 00:00:00,http://www.cracked.com/article_23792_6-real-badass-skills-you-can-master-faster-than-video-game.html,314074
7 Iconic Companies That Publicly Lost Their Minds,E. Reid Ross,2016-04-19 00:00:00,http://www.cracked.com/article_23898_7-companies-that-went-insane-in-name-marketing.html,559654
5 Innocent Sounding Pop Songs That Are Actually About Drugs,Cher Martinetti,2016-04-19 00:00:00,http://www.cracked.com/blog/5-fluffy-teen-pop-songs-that-are-actually-about-drugs/,302289
The 14 Most Insane Things Happening Right Now (4/19),"T. S. Obiech, Scott Laffey",2016-04-19 00:00:00,http://www.cracked.com/article_23900_the-14-most-insane-things-happening-right-now-419.html,1200699
7 Ways The Media Is Trying To Sabotage Your Sex Life,J.F. Sargent,2016-04-19 00:00:00,http://www.cracked.com/blog/7-ways-media-trying-to-sabotage-your-sex-life/,250403
5 Movie And TV Plots That Mean The Writer's Out Of Ideas,David Wong,2016-04-19 00:00:00,http://www.cracked.com/blog/5-tropes-that-seem-to-always-ruin-movie-tv-plots/,574979
6 Celebrities Who Accidentally Revealed Embarrassing Things,Isaac Cabe,2016-04-20 00:00:00,http://www.cracked.com/article_23896_6-weird-secrets-celebritys-pr-teams-dont-want-you-to-see.html,983535
I Fought The Taliban And They Came After Me And My Family,Robert Evans,2016-04-20 00:00:00,http://www.cracked.com/personal-experiences-2230-the-badass-adventure-afghan-interpreter-army.html,320015
6 Bizarrely R-Rated Easter Eggs In Wildly Unsexy Video Games,Raoni Lacerda,2016-04-20 00:00:00,http://www.cracked.com/article_21323_6-oddly-sexual-easter-eggs-you-missed-in-famous-video-games.html,982733
19 Most Misleading Statistics (That Are Technically Correct),CRACKED Readers,2016-04-20 00:00:00,http://www.cracked.com/photoplasty_2052_19-ways-you-can-make-statistics-say-whatever-you-want/,184682
6 Things I Learned As An Extra On The New 'Ghostbusters',Jason Iannone,2016-04-20 00:00:00,http://www.cracked.com/blog/6-things-i-learned-as-extra-new-ghostbusters/,280737
6 Letters By Famous Geniuses That Prove They Were Huge Dicks,Mark Hill,2016-04-21 00:00:00,http://www.cracked.com/article_23906_lovecraft-was-troll-6-insane-celebrity-correspondences.html,571702
6 Amazing Post-Fame Careers Of One-Hit Wonders,Daniel Dockery,2016-04-21 00:00:00,http://www.cracked.com/blog/6-one-hit-wonders-that-had-great-post-fame-careers/,587225
7 Ways Police Can Brainwash You Into A False Confession,Mark Oliver,2016-04-21 00:00:00,http://www.cracked.com/article_23844_7-ways-police-can-brainwash-you-into-false-confession.html,531686
8 Items That Will Be Unexpectedly Useful After An Apocalypse,Chris Bucholz,2016-04-21 00:00:00,http://www.cracked.com/blog/8-regular-items-youll-want-around-after-apocalypse/,254838
11 Icons Of Cool Caught Doing Super Uncool Things,CRACKED Readers,2016-04-21 00:00:00,http://www.cracked.com/photoplasty_2054_11-cool-celebrities-caught-doing-hilariously-uncool-things/,98117
Why Planet 9 Isn't Going To Destroy All Life On Earth,David Huntsberger,2016-04-22 00:00:00,http://www.cracked.com/blog/why-you-should-ignore-doomsday-news-stories-about-planet-9/,109199
14 Simple Charts For Teaching Children That Life Is Hard,CRACKED Readers,2016-04-22 00:00:00,http://www.cracked.com/photoplasty_2058_the-harsh-realities-life-in-simple-chart-form/,113146
6 Baffling Movie Moments With Really Logical Explanations,JM McNab,2016-04-22 00:00:00,http://www.cracked.com/article_23908_6-baffling-movie-moments-with-really-logical-explanations.html,1901438
Horrific Things You Only See As A Professional Body Piercer,"Anonymous, Evan V. Symon",2016-04-22 00:00:00,http://www.cracked.com/personal-experiences-2178-genital-piercings-elderly-6-realities-piercer.html,844731
5 Things That Should Be Taught To Every Student In America,John Cheese,2016-04-23 00:00:00,http://www.cracked.com/blog/5-things-every-high-school-kid-should-be-required-to-learn/,299414
5 Terms That Mean Video Game Marketers Are Lying To You,Mark Hill,2016-04-23 00:00:00,http://www.cracked.com/blog/5-terms-video-game-industry-uses-to-trick-you/,316970
4 Great Questions Raised By Movies Too Dumb To Answer Them,Aaron Kheifets,2016-04-23 00:00:00,http://www.cracked.com/blog/4-tough-questions-movies-didnt-have-balls-to-answer/,464877
Realities Of Being A Gay Phone Sex Operator (Who's Straight),"Anonymous, Ryan Menezes",2016-04-23 00:00:00,http://www.cracked.com/personal-experiences-2194-6-realities-being-gay-phone-sex-operator-and-straight.html,515719
24 Insane Ways Game Of Thrones Is 'Based On A True Story',CRACKED Readers,2016-04-23 00:00:00,http://www.cracked.com/photoplasty_2068_24-insane-ways-game-thrones-based-true-story/,134145
6 Ridiculous Excuses Game Designers Gave For Sexist Costumes,Luke McKinney,2016-04-24 00:00:00,http://www.cracked.com/blog/6-ridiculous-excuses-sexy-video-game-costumes/,447750
10 Sex Toys That Are Perfect For Ending Relationships,Carolyn Burke,2016-04-24 00:00:00,http://www.cracked.com/article_23904_10-sex-toys-that-were-obviously-invented-by-aliens.html,3421929
4 Realities When You Wear Your Fetish Under Your Clothes,"Anna Dakota, Anonymous",2016-04-24 00:00:00,http://www.cracked.com/personal-experiences-2202-4-realities-being-adult-with-diaper-fetish.html,373380
How Game Of Thrones Ends Based On Computer Simulations,Ed Stevens,2016-04-24 00:00:00,http://www.cracked.com/article_23564_how-game-thrones-ends-eerily-predicted-by-video-game.html,179299
If 24 Popular TV Shows Had Been Made In A Different Era,CRACKED Readers,2016-04-24 00:00:00,http://www.cracked.com/photoplasty_2060_if-24-popular-tv-shows-had-been-made-in-different-era/,152557
5 Huge Changes DC Would Have To Make To Compete With Marvel,Felix Clay,2016-04-25 00:00:00,http://www.cracked.com/blog/5-things-dc-must-do-to-keep-up-with-marvel/,381771
